"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00138"	"ACH-000900"	905942	135423438	3.28539867118844
"SIDM00144"	"ACH-000463"	905943	135423438	2.86312295835735
"SIDM00116"	"ACH-000343"	905944	135423438	2.55152134256496
"SIDM00097"	"ACH-000147"	905945	135423438	3.62475848873998
"SIDM00148"	"ACH-000019"	905946	135423438	2.46897538957764
"SIDM00125"	"ACH-000649"	905947	135423438	1.50858263723171
"SIDM00124"	"ACH-000555"	905948	135423438	7.27194764578499
"SIDM00903"	"ACH-000681"	905949	135423438	5.73256340766568
"SIDM00123"	"ACH-000046"	905950	135423438	2.30102784671775
"SIDM00122"	"ACH-000288"	905951	135423438	2.38698508476625
"SIDM00121"	"ACH-001738"	905952	135423438	1.64347963576803
"SIDM00081"	"ACH-000615"	905954	135423438	0.571160317386258
"SIDM00082"	"ACH-001190"	905955	135423438	2.91339238200484
"SIDM00080"	"ACH-000730"	905956	135423438	2.87743055991599
"SIDM00135"	"ACH-000148"	905957	135423438	-0.115481649502201
"SIDM00145"	"ACH-001127"	905958	135423438	1.65524699600701
"SIDM00079"	"ACH-000811"	905959	135423438	2.23559695192505
"SIDM00146"	"ACH-000768"	905960	135423438	3.16833840414584
"SIDM00826"	"ACH-001039"	905961	135423438	2.3823768627728
"SIDM00841"	"ACH-000651"	905962	135423438	4.69841101100153
"SIDM00941"	"ACH-000433"	905963	135423438	2.90118576370862
"SIDM00087"	"ACH-000817"	905964	135423438	2.48954532416147
"SIDM00096"	"ACH-000338;ACH-000338"	905965	135423438	0.366777413224407
"SIDM00117"	"ACH-000837"	905967	135423438	1.59877482539317
"SIDM00151"	"ACH-000966"	905968	135423438	1.92668553757933
"SIDM00091"	"ACH-001151"	905969	135423438	3.1047326610053
"SIDM00119"	"ACH-000706"	905970	135423438	3.71819839923136
"SIDM00118"	"ACH-001081"	905971	135423438	3.97620374276231
"SIDM00133"	"ACH-000861"	905972	135423438	1.85990140978323
"SIDM00149"	"ACH-000750"	905974	135423438	2.10027393572656
"SIDM00003"	"ACH-002159"	905975	135423438	3.09442777610287
"SIDM00107"	"ACH-000425"	905976	135423438	2.99534235181863
"SIDM00108"	"ACH-000579"	905977	135423438	3.16158519218747
"SIDM00086"	"ACH-002195"	905978	135423438	3.0036757768258
"SIDM00094"	"ACH-002199"	905979	135423438	1.6298128957881
"SIDM00113"	"ACH-001208"	905980	135423438	2.2477854489357
"SIDM00112"	"ACH-000428"	905981	135423438	1.55036352744764
"SIDM00095"	"ACH-000504"	905982	135423438	2.39825409863385
"SIDM00111"	"ACH-000232"	905983	135423438	1.77038258065914
"SIDM00083"	"ACH-000273"	905984	135423438	2.22312835330237
"SIDM00084"	"ACH-000376"	905985	135423438	3.72772801370117
"SIDM00085"	"ACH-000655"	905986	135423438	1.80712051294134
"SIDM00150"	"ACH-000969"	905989	135423438	0.945569875671306
"SIDM00092"	"ACH-000617"	905990	135423438	3.28884268388275
"SIDM00090"	"ACH-000696"	905991	135423438	2.34816661312331
"SIDM00132"	"ACH-000535"	906693	135423438	4.44501600245516
"SIDM00987"	"ACH-000191"	906696	135423438	2.14611049357998
"SIDM00490"	"ACH-001016"	906746	135423438	4.68891925542931
"SIDM01245"	"ACH-002216"	906763	135423438	1.84258729529492
"SIDM00900"	"ACH-002210"	906765	135423438	5.32793536488833
"SIDM00850"	"ACH-000880"	906790	135423438	1.16805070305604
"SIDM00494"	"ACH-000528"	906791	135423438	4.00785316265605
"SIDM00797"	"ACH-000788"	906792	135423438	3.20071775676653
"SIDM00795"	"ACH-000219"	906793	135423438	0.551290496092046
"SIDM00796"	"ACH-000740"	906794	135423438	5.17759188418319
"SIDM00997"	"ACH-001306"	906795	135423438	4.35431387950158
"SIDM00983"	"ACH-000896"	906797	135423438	4.03439705314324
"SIDM00999"	"ACH-000973"	906798	135423438	2.38822973715524
"SIDM01076"	"ACH-000070"	906800	135423438	1.22227135152792
"SIDM00893"	"ACH-000536"	906801	135423438	3.67160750060224
"SIDM00210"	"ACH-000657"	906804	135423438	1.0452102563775
"SIDM00513"	"ACH-000161"	906805	135423438	3.24817574317502
"SIDM00506"	"ACH-000508"	906808	135423438	2.49721179662046
"SIDM00954"	"ACH-001820"	906812	135423438	1.76366780850701
"SIDM00515"	"ACH-000401"	906813	135423438	2.67703741225434
"SIDM00140"	"ACH-000968"	906814	135423438	1.76460861136006
"SIDM00956"	"ACH-000717"	906817	135423438	2.2594194611442
"SIDM00284"	"ACH-000805"	906818	135423438	2.70269597687722
"SIDM00910"	"ACH-000120"	906820	135423438	-1.52237614134218
"SIDM00130"	"ACH-000138"	906821	135423438	2.90586138949263
"SIDM00923"	"ACH-001336"	906824	135423438	-0.182749881146892
"SIDM00919"	"ACH-000713"	906825	135423438	3.65083533542081
"SIDM00940"	"ACH-000212"	906826	135423438	2.19400005614758
"SIDM00930"	"ACH-001715"	906827	135423438	4.67313452040971
"SIDM00931"	"ACH-000174"	906828	135423438	5.02610668607375
"SIDM00890"	"ACH-000580"	906830	135423438	6.06965533057351
"SIDM00845"	"ACH-000786"	906831	135423438	2.51937034718736
"SIDM00886"	"ACH-000334"	906832	135423438	2.38714774197643
"SIDM00887"	"ACH-000211"	906833	135423438	2.08947460252997
"SIDM00888"	"ACH-000055"	906834	135423438	1.28891645960017
"SIDM00867"	"ACH-000863"	906835	135423438	4.03570608561765
"SIDM00949"	"ACH-000233"	906836	135423438	3.16458575158604
"SIDM00831"	"ACH-000207"	906837	135423438	5.4288728497052
"SIDM00948"	"ACH-002232"	906838	135423438	5.00440309335163
"SIDM00947"	"ACH-000244"	906839	135423438	1.93550001970047
"SIDM00281"	"ACH-002100"	906841	135423438	2.85286252027393
"SIDM00981"	"ACH-000056"	906842	135423438	0.318435184049187
"SIDM00864"	"ACH-001341"	906843	135423438	5.43763176373999
"SIDM01001"	"ACH-000258"	906844	135423438	0.853242292675198
"SIDM00863"	"ACH-001064"	906846	135423438	3.15040730806277
"SIDM00793"	"ACH-002236"	906847	135423438	1.69760464486703
"SIDM00280"	"ACH-000560"	906848	135423438	0.302767998888068
"SIDM01056"	"ACH-000330"	906851	135423438	0.18899744024336
"SIDM01051"	"ACH-000936"	906852	135423438	4.1350378999996
"SIDM01049"	"ACH-000038"	906854	135423438	4.60090753804531
"SIDM01047"	"ACH-000295"	906855	135423438	-1.08674779288013
"SIDM00277"	"ACH-000198"	906856	135423438	-4.13814349737172
"SIDM00276"	"ACH-002237"	906861	135423438	1.09882830338075
"SIDM01042"	"ACH-001065"	906862	135423438	2.75644387953522
"SIDM00860"	"ACH-000846"	906863	135423438	5.49490946017709
"SIDM00213"	"ACH-000903"	906864	135423438	5.68870146735592
"SIDM00857"	"ACH-000572"	906865	135423438	1.60281687508195
"SIDM01055"	"ACH-000098"	906868	135423438	1.40132722863752
"SIDM00274"	"ACH-000047"	906869	135423438	2.21334935493045
"SIDM01057"	"ACH-000081"	906870	135423438	-1.14380150601296
"SIDM00273"	"ACH-000756"	906871	135423438	2.12057893554553
"SIDM00227"	"ACH-001344"	906872	135423438	2.1973656278883
"SIDM00544"	"ACH-001716"	906875	135423438	0.0368107391047288
"SIDM01259"	"ACH-002238"	906877	135423438	3.24188615697341
"SIDM00853"	"ACH-000835"	906999	135423438	2.2773312399558
"SIDM01043"	"ACH-000913"	907000	135423438	3.13568563992568
"SIDM00852"	"ACH-000389"	907042	135423438	2.19737307174537
"SIDM01251"	"ACH-002240"	907043	135423438	1.94651980656396
"SIDM01073"	"ACH-002242"	907044	135423438	1.82733941657981
"SIDM00882"	"ACH-000277"	907045	135423438	1.62937024931731
"SIDM00878"	"ACH-000930"	907046	135423438	2.22742903583064
"SIDM00875"	"ACH-000624"	907047	135423438	1.79087877468612
"SIDM00673"	"ACH-000668"	907048	135423438	2.18456621652772
"SIDM00596"	"ACH-001517"	907051	135423438	2.90815190907055
"SIDM00594"	"ACH-000004"	907053	135423438	2.36000292848178
"SIDM00290"	"ACH-000847"	907055	135423438	3.34475231441825
"SIDM00671"	"ACH-000061"	907056	135423438	2.46585003703525
"SIDM00064"	"ACH-001089"	907057	135423438	3.87527590620132
"SIDM00291"	"ACH-002040"	907058	135423438	0.827076819783732
"SIDM00806"	"ACH-000613"	907060	135423438	1.33689530498369
"SIDM00589"	"ACH-000778"	907061	135423438	5.03382344630984
"SIDM00588"	"ACH-000546"	907062	135423438	6.05874732168649
"SIDM00661"	"ACH-000914"	907063	135423438	3.13029884047688
"SIDM00828"	"ACH-000054"	907064	135423438	2.48086244300554
"SIDM00676"	"ACH-000547"	907065	135423438	6.29488340856565
"SIDM00678"	"ACH-000724"	907066	135423438	5.04566113356868
"SIDM00695"	"ACH-000322"	907067	135423438	3.89349555930391
"SIDM00679"	"ACH-001525"	907068	135423438	0.82419034855222
"SIDM00587"	"ACH-000976"	907069	135423438	1.36309986398387
"SIDM00585"	"ACH-000480"	907071	135423438	1.08036351843008
"SIDM00599"	"ACH-001526"	907072	135423438	-0.732266660487597
"SIDM00694"	"ACH-000538"	907073	135423438	2.80881972316486
"SIDM01060"	"ACH-000882"	907169	135423438	-1.23468697142192
"SIDM01206"	"ACH-002248"	907170	135423438	1.17749683141985
"SIDM01059"	"ACH-000915"	907171	135423438	0.280475813641009
"SIDM00225"	"ACH-002143"	907172	135423438	2.54921791952461
"SIDM00224"	"ACH-000569"	907173	135423438	0.588404056949313
"SIDM01039"	"ACH-001529"	907175	135423438	3.66157054636774
"SIDM01218"	"ACH-001530"	907176	135423438	2.94077728879325
"SIDM00808"	"ACH-002252"	907268	135423438	2.9055017157693
"SIDM01013"	"ACH-000106"	907269	135423438	4.79435779620841
"SIDM01012"	"ACH-000346"	907270	135423438	4.89881909663728
"SIDM00613"	"ACH-000231"	907271	135423438	5.29013233243921
"SIDM01007"	"ACH-002256"	907272	135423438	0.69134835106607
"SIDM01010"	"ACH-000053"	907273	135423438	2.7060558772669
"SIDM01008"	"ACH-000315"	907274	135423438	2.96738323399067
"SIDM00687"	"ACH-000793"	907276	135423438	-0.690154421773091
"SIDM01003"	"ACH-000101"	907277	135423438	2.27585366669205
"SIDM00785"	"ACH-000386"	907278	135423438	0.380719538435065
"SIDM00612"	"ACH-002257"	907279	135423438	6.10276843177928
"SIDM01019"	"ACH-002258"	907280	135423438	4.20437900226379
"SIDM01020"	"ACH-000380"	907281	135423438	2.64758025187101
"SIDM00607"	"ACH-000622"	907282	135423438	4.00955532405493
"SIDM00533"	"ACH-000118"	907285	135423438	2.50608309638356
"SIDM00531"	"ACH-000213"	907286	135423438	2.35955243505656
"SIDM00541"	"ACH-000926"	907287	135423438	2.42775970241301
"SIDM00534"	"ACH-000986"	907289	135423438	3.01031965525188
"SIDM00535"	"ACH-001519"	907290	135423438	-0.580423507381683
"SIDM00537"	"ACH-001345"	907291	135423438	2.52406583370976
"SIDM00523"	"ACH-000698"	907295	135423438	3.07442992431051
"SIDM00855"	"ACH-000375"	907298	135423438	-1.3013228572414
"SIDM00856"	"ACH-000096"	907299	135423438	1.25484133734406
"SIDM00553"	"ACH-002262"	907300	135423438	2.3385876171643
"SIDM00308"	"ACH-000074"	907311	135423438	1.11933202440403
"SIDM01033"	"ACH-000486"	907312	135423438	2.7720911685208
"SIDM00555"	"ACH-000631"	907313	135423438	0.816014636874791
"SIDM00556"	"ACH-000227"	907314	135423438	1.31591929344986
"SIDM01031"	"ACH-000855"	907317	135423438	1.48652590625159
"SIDM01030"	"ACH-000693"	907318	135423438	2.59713625945056
"SIDM01029"	"ACH-000873"	907319	135423438	1.91038146045135
"SIDM01027"	"ACH-000865"	907320	135423438	1.8794861703208
"SIDM01026"	"ACH-000824"	907321	135423438	3.60833327005087
"SIDM00327"	"ACH-000754"	907322	135423438	3.68817743258185
"SIDM00329"	"ACH-000806"	907323	135423438	2.70186765149639
"SIDM00346"	"ACH-000301"	907783	135423438	-1.17019574843433
"SIDM00297"	"ACH-002157"	907786	135423438	1.64400658274279
"SIDM00549"	"ACH-002267"	907787	135423438	2.40346812527831
"SIDM00683"	"ACH-000977"	907788	135423438	2.99851117877687
"SIDM00342"	"ACH-000104"	907789	135423438	2.72193520642279
"SIDM00839"	"ACH-000950"	907790	135423438	1.68519482831604
"SIDM00340"	"ACH-000204"	907791	135423438	3.01567276297738
"SIDM00776"	"ACH-000501"	907792	135423438	6.27529201614855
"SIDM00660"	"ACH-000985"	907794	135423438	3.31584053684609
"SIDM00677"	"ACH-000007"	907795	135423438	2.78710658175626
"SIDM01219"	"ACH-002158"	907796	135423438	3.58169781526798
"SIDM00637"	"ACH-000583"	907799	135423438	0.422865686090537
"SIDM01246"	"ACH-002160"	908118	135423438	4.29312348609213
"SIDM00633"	"ACH-000759"	908120	135423438	1.54035227180902
"SIDM00528"	"ACH-000934"	908121	135423438	1.62845889442719
"SIDM00272"	"ACH-000910"	908122	135423438	2.03514388413303
"SIDM00628"	"ACH-000849"	908123	135423438	1.29364630976817
"SIDM00337"	"ACH-000450"	908124	135423438	2.36875022821045
"SIDM00336"	"ACH-000881"	908125	135423438	1.93201755901501
"SIDM00526"	"ACH-000072"	908126	135423438	-0.499732496285921
"SIDM00625"	"ACH-000449"	908127	135423438	4.10044182013371
"SIDM00545"	"ACH-000987"	908128	135423438	3.24979435998555
"SIDM00335"	"ACH-000192"	908129	135423438	0.937491890994689
"SIDM00334"	"ACH-000879"	908130	135423438	2.50166567197123
"SIDM00525"	"ACH-000359"	908131	135423438	1.90275904788421
"SIDM00386"	"ACH-000391"	908134	135423438	1.62239738292531
"SIDM00387"	"ACH-000078"	908135	135423438	1.04663081279818
"SIDM00388"	"ACH-002272"	908136	135423438	3.09356241396028
"SIDM00271"	"ACH-000351"	908138	135423438	2.63197682856707
"SIDM00260"	"ACH-002161"	908139	135423438	4.186740565603
"SIDM00441"	"ACH-002273"	908141	135423438	3.45987254338858
"SIDM00561"	"ACH-002274"	908142	135423438	2.00178335166124
"SIDM00438"	"ACH-002275"	908143	135423438	2.93970945501966
"SIDM00532"	"ACH-001125"	908144	135423438	1.85464498155669
"SIDM00504"	"ACH-001126"	908145	135423438	4.0602650492822
"SIDM00433"	"ACH-000795"	908146	135423438	1.20837920613147
"SIDM00431"	"ACH-000918"	908147	135423438	1.6279861874002
"SIDM01023"	"ACH-000006"	908148	135423438	-1.00792830139229
"SIDM00623"	"ACH-002339"	908149	135423438	4.30767817408405
"SIDM00222"	"ACH-000319"	908150	135423438	1.61478309476357
"SIDM00562"	"ACH-002163"	908151	135423438	1.91594029928886
"SIDM00640"	"ACH-000335"	908152	135423438	0.956686366885867
"SIDM00657"	"ACH-000045"	908156	135423438	-2.84826415168625
"SIDM00429"	"ACH-000938"	908158	135423438	0.914736829118665
"SIDM00655"	"ACH-001578"	908441	135423438	1.59471605676617
"SIDM01130"	"ACH-000395"	908443	135423438	1.33733162641602
"SIDM01146"	"ACH-000932"	908444	135423438	-0.170030393899461
"SIDM01144"	"ACH-000303"	908445	135423438	6.1027316231622
"SIDM01145"	"ACH-000581"	908446	135423438	3.98214114292634
"SIDM00577"	"ACH-001603"	908447	135423438	1.8673165858377
"SIDM00576"	"ACH-002290"	908448	135423438	-1.49546157760323
"SIDM00575"	"ACH-000200"	908449	135423438	2.06542223259944
"SIDM00573"	"ACH-001606"	908450	135423438	3.78638546291429
"SIDM00580"	"ACH-000168"	908451	135423438	2.66547744462794
"SIDM00574"	"ACH-001605"	908452	135423438	4.53170706747879
"SIDM01203"	"ACH-002291"	908454	135423438	1.27945275488788
"SIDM00572"	"ACH-000911"	908455	135423438	3.17491698165416
"SIDM00778"	"ACH-000403"	908457	135423438	2.64587856583373
"SIDM00779"	"ACH-000491"	908458	135423438	0.692250975272323
"SIDM01127"	"ACH-000628"	908459	135423438	2.2580322318134
"SIDM00925"	"ACH-000638"	908460	135423438	3.65717559795943
"SIDM01147"	"ACH-000427"	908461	135423438	3.08126392409095
"SIDM00722"	"ACH-000092"	908462	135423438	1.87109082442434
"SIDM00755"	"ACH-000888"	908463	135423438	4.0358169852261
"SIDM00718"	"ACH-000860"	908465	135423438	2.22396400329394
"SIDM00651"	"ACH-000980"	908467	135423438	3.80726575335984
"SIDM00652"	"ACH-000780"	908468	135423438	1.38034745954014
"SIDM00697"	"ACH-000830"	908469	135423438	2.9524616483944
"SIDM00720"	"ACH-000648"	908470	135423438	4.09339848369435
"SIDM00748"	"ACH-000015"	908471	135423438	0.351711367428441
"SIDM00749"	"ACH-000916"	908472	135423438	3.38476501106893
"SIDM00743"	"ACH-000448"	908473	135423438	2.55700209773072
"SIDM00740"	"ACH-000747"	908474	135423438	1.8785419138291
"SIDM00738"	"ACH-000282"	908475	135423438	2.90766371230334
"SIDM00758"	"ACH-001137"	908476	135423438	5.11572383440687
"SIDM00710"	"ACH-000394"	908480	135423438	1.87521520371616
"SIDM00731"	"ACH-000399"	908481	135423438	2.84754459274005
"SIDM01129"	"ACH-000816"	908483	135423438	2.73485318977529
"SIDM00567"	"ACH-000776"	909248	135423438	3.94488230638287
"SIDM00457"	"ACH-000024"	909249	135423438	-0.413200497063769
"SIDM00239"	"ACH-000159"	909250	135423438	2.61785554141033
"SIDM00463"	"ACH-000372"	909251	135423438	2.62654025102132
"SIDM00364"	"ACH-002059"	909252	135423438	1.5710161167223
"SIDM00363"	"ACH-000770"	909253	135423438	3.6956458838156
"SIDM01140"	"ACH-001374"	909255	135423438	1.11668368321841
"SIDM00241"	"ACH-002179"	909256	135423438	1.84863505824189
"SIDM00220"	"ACH-000962"	909257	135423438	1.83885631490792
"SIDM00451"	"ACH-000937"	909260	135423438	0.471300442558101
"SIDM00844"	"ACH-000654"	909262	135423438	2.59139604111417
"SIDM00359"	"ACH-000565"	909263	135423438	3.38554469315009
"SIDM00847"	"ACH-000169"	909264	135423438	2.4763464938506
"SIDM00447"	"ACH-000960"	909696	135423438	1.27015575988156
"SIDM01092"	"ACH-002301"	909697	135423438	5.3119591984351
"SIDM01090"	"ACH-000943"	909698	135423438	3.07849431657862
"SIDM00352"	"ACH-000719"	909699	135423438	2.77241226572646
"SIDM00813"	"ACH-001182"	909701	135423438	2.22647316051308
"SIDM00403"	"ACH-000636"	909702	135423438	1.22760589980976
"SIDM01086"	"ACH-000874"	909703	135423438	1.32030825563849
"SIDM00402"	"ACH-000473"	909704	135423438	1.49085455729085
"SIDM00401"	"ACH-000614"	909706	135423438	4.06214011783688
"SIDM01084"	"ACH-000410"	909707	135423438	0.974354424504624
"SIDM00351"	"ACH-002029"	909708	135423438	5.65780535316803
"SIDM01080"	"ACH-000181"	909709	135423438	5.0034632874832
"SIDM00383"	"ACH-002198"	909711	135423438	2.71940331941392
"SIDM00382"	"ACH-000609"	909712	135423438	1.62111557461936
"SIDM01079"	"ACH-000441"	909713	135423438	0.357910014335845
"SIDM00396"	"ACH-000112"	909715	135423438	0.306758027569974
"SIDM01095"	"ACH-000833;ACH-001741;ACH-001189"	909716	135423438	0.952514600164852
"SIDM01112"	"ACH-000748"	909717	135423438	2.587793268319
"SIDM01110"	"ACH-000361"	909719	135423438	5.30111532739626
"SIDM01109"	"ACH-000145"	909720	135423438	1.84043078175365
"SIDM01108"	"ACH-000309"	909721	135423438	2.36702300789207
"SIDM00380"	"ACH-000373"	909722	135423438	3.16405239477388
"SIDM01107"	"ACH-000465"	909723	135423438	3.26013103987363
"SIDM01105"	"ACH-000423"	909724	135423438	2.94267303687321
"SIDM01106"	"ACH-000822"	909725	135423438	2.0710868417103
"SIDM00392"	"ACH-000810"	909726	135423438	0.965004246311545
"SIDM01103"	"ACH-000665"	909728	135423438	5.56342199179767
"SIDM00379"	"ACH-002304"	909729	135423438	4.32176008492424
"SIDM01097"	"ACH-001193"	909731	135423438	1.91897725140384
"SIDM01113"	"ACH-000939"	909732	135423438	2.25065133771009
"SIDM00373"	"ACH-000974"	909735	135423438	1.58133563894473
"SIDM01180"	"ACH-000478"	909736	135423438	3.16482971530771
"SIDM01199"	"ACH-000493"	909737	135423438	1.88597418398293
"SIDM01194"	"ACH-000420"	909738	135423438	1.91804078570913
"SIDM01196"	"ACH-000422"	909739	135423438	0.87157140934301
"SIDM00781"	"ACH-001199"	909740	135423438	3.01871261190531
"SIDM00390"	"ACH-000664"	909742	135423438	0.851644001606997
"SIDM01154"	"ACH-000953"	909743	135423438	1.27731128775806
"SIDM00814"	"ACH-001401"	909744	135423438	4.41114134523095
"SIDM01155"	"ACH-000437"	909745	135423438	2.79678014647038
"SIDM00835"	"ACH-000489"	909746	135423438	3.75197784934598
"SIDM00812"	"ACH-000236"	909747	135423438	2.06413237812742
"SIDM00834"	"ACH-000470"	909748	135423438	4.0851670322447
"SIDM00420"	"ACH-000566"	909749	135423438	1.92751037637216
"SIDM01164"	"ACH-000883"	909750	135423438	4.00891588411637
"SIDM00837"	"ACH-000958"	909751	135423438	3.49494193319134
"SIDM01168"	"ACH-001399"	909753	135423438	3.82068876859269
"SIDM01175"	"ACH-002309"	909754	135423438	3.57364357494119
"SIDM00833"	"ACH-000421"	909755	135423438	3.6165875842519
"SIDM01159"	"ACH-002310"	909756	135423438	3.30100354700779
"SIDM00832"	"ACH-000680"	909757	135423438	5.53019347653045
"SIDM01178"	"ACH-002200"	909758	135423438	2.1467089349388
"SIDM01161"	"ACH-001274"	909759	135423438	1.98841156857469
"SIDM00782"	"ACH-000381"	909761	135423438	5.14550335904301
"SIDM00252"	"ACH-001861"	909769	135423438	4.85945613901916
"SIDM00251"	"ACH-000949"	909770	135423438	4.35768374625827
"SIDM01172"	"ACH-000146"	909771	135423438	1.89529644246756
"SIDM01205"	"ACH-002314"	909773	135423438	2.95847993787632
"SIDM00321"	"ACH-000430"	909774	135423438	2.42428701959393
"SIDM01191"	"ACH-000364"	909776	135423438	0.809968608370609
"SIDM00424"	"ACH-001680"	909777	135423438	2.25184580106595
"SIDM01186"	"ACH-000554"	909778	135423438	1.80014324274279
"SIDM01183"	"ACH-001417"	909779	135423438	1.79345884489952
"SIDM00317"	"ACH-000171"	909781	135423438	1.83781853355745
"SIDM01000"	"ACH-000304"	909784	135423438	3.27087478454807
"SIDM00412"	"ACH-001709"	909785	135423438	4.40888418383174
"SIDM00411"	"ACH-000332"	909904	135423438	3.55715136013179
"SIDM00316"	"ACH-000469"	909905	135423438	1.07675301889771
"SIDM00971"	"ACH-000828"	909907	135423438	3.38799966934302
"SIDM00235"	"ACH-000189"	909974	135423438	3.12889212595835
"SIDM00554"	"ACH-000524"	909975	135423438	2.43936026838933
"SIDM01018"	"ACH-000815"	909976	135423438	4.7491875850634
"SIDM00584"	"ACH-002142"	909977	135423438	0.545766567938138
"SIDM00479"	"ACH-000679"	910079	135423438	1.24607791607537
"SIDM01150"	"ACH-000416"	910399	135423438	5.35000267947866
"SIDM01247"	"ACH-002300"	910401	135423438	1.53546905096656
"SIDM00482"	"ACH-002302"	910544	135423438	1.90501491582572
"SIDM00467"	"ACH-002299"	910545	135423438	1.57975698989605
"SIDM00469"	"ACH-000320"	910546	135423438	3.07401705387662
"SIDM00480"	"ACH-000704"	910548	135423438	2.49208325142333
"SIDM00477"	"ACH-000383"	910549	135423438	3.70798986178915
"SIDM00282"	"ACH-000998"	910554	135423438	3.6778313444735
"SIDM01248"	"ACH-001023"	910568	135423438	-0.385998118815252
"SIDM00842"	"ACH-002219"	910569	135423438	3.68568926958448
"SIDM00233"	"ACH-002058"	910687	135423438	2.72992257634462
"SIDM00917"	"ACH-002218"	910688	135423438	2.37212588973509
"SIDM00957"	"ACH-000350"	910689	135423438	4.96239267478205
"SIDM00142"	"ACH-000864"	910691	135423438	3.00021605277571
"SIDM00143"	"ACH-000803"	910692	135423438	2.88346995465662
"SIDM00343"	"ACH-002268"	910694	135423438	5.02307310853224
"SIDM00267"	"ACH-002312"	910695	135423438	3.77891074171988
"SIDM00794"	"ACH-001442"	910697	135423438	3.34171789489651
"SIDM00988"	"ACH-000792"	910698	135423438	3.94356600956117
"SIDM01233"	"ACH-000009"	910700	135423438	3.04938387825906
"SIDM01082"	"ACH-000188"	910701	135423438	2.67932910033902
"SIDM00899"	"ACH-000222"	910702	135423438	3.43863949239508
"SIDM00907"	"ACH-000440"	910703	135423438	0.502042771103901
"SIDM00898"	"ACH-000248"	910704	135423438	1.59527914057322
"SIDM00287"	"ACH-002211"	910705	135423438	1.6009781476384
"SIDM00985"	"ACH-000245"	910706	135423438	3.7051305448715
"SIDM00962"	"ACH-000432"	910710	135423438	-1.36468227675949
"SIDM00306"	"ACH-000672"	910779	135423438	2.74619997530165
"SIDM00324"	"ACH-001674"	910780	135423438	2.06718464982903
"SIDM00901"	"ACH-000940"	910781	135423438	1.84784131409846
"SIDM00798"	"ACH-000201"	910784	135423438	0.822901576498403
"SIDM00569"	"ACH-002178"	910849	135423438	0.476482347615678
"SIDM01237"	"ACH-001021"	910850	135423438	3.61267951048124
"SIDM00810"	"ACH-000757"	910851	135423438	1.68032297247721
"SIDM00928"	"ACH-000857"	910852	135423438	3.23810047660751
"SIDM01228"	"ACH-001024"	910853	135423438	-1.20378782126611
"SIDM01089"	"ACH-000371"	910861	135423438	5.40281604581534
"SIDM00698"	"ACH-000506"	910899	135423438	4.97596039088605
"SIDM00744"	"ACH-000893"	910900	135423438	4.26336710495557
"SIDM01087"	"ACH-000348"	910903	135423438	1.66985175341262
"SIDM01081"	"ACH-000238"	910904	135423438	4.2085036621086
"SIDM01197"	"ACH-000722"	910905	135423438	4.01517693994895
"SIDM01198"	"ACH-000567"	910906	135423438	2.56022491509943
"SIDM01165"	"ACH-000155"	910907	135423438	5.26342285881497
"SIDM01187"	"ACH-000568"	910910	135423438	2.28392275745118
"SIDM01083"	"ACH-000254"	910911	135423438	2.22625428336248
"SIDM00943"	"ACH-000107"	910915	135423438	3.84914614736085
"SIDM00937"	"ACH-000832"	910916	135423438	4.8424538027124
"SIDM00895"	"ACH-002215"	910918	135423438	4.29321223102412
"SIDM00896"	"ACH-002214"	910919	135423438	2.51861943490302
"SIDM00849"	"ACH-000429"	910920	135423438	0.736021237814422
"SIDM00801"	"ACH-000008"	910921	135423438	3.3612784050968
"SIDM00803"	"ACH-000411"	910922	135423438	1.50918426756666
"SIDM00980"	"ACH-000948"	910924	135423438	2.84573093379064
"SIDM00995"	"ACH-001328"	910925	135423438	4.50816627400973
"SIDM00989"	"ACH-000802"	910926	135423438	2.73966304001569
"SIDM00933"	"ACH-000856"	910927	135423438	2.51315352302198
"SIDM00384"	"ACH-001642"	910930	135423438	1.68451036952263
"SIDM00355"	"ACH-000062"	910931	135423438	4.68106712416576
"SIDM00543"	"ACH-002120"	910932	135423438	3.11699860004348
"SIDM00492"	"ACH-000269"	910933	135423438	1.80824579317407
"SIDM00502"	"ACH-000157"	910934	135423438	0.429326537592632
"SIDM00495"	"ACH-000697"	910935	135423438	0.63287520044523
"SIDM00540"	"ACH-002234"	910936	135423438	3.85719763736105
"SIDM00285"	"ACH-001338"	910941	135423438	0.808232830644434
"SIDM00243"	"ACH-002288"	910942	135423438	0.230789893185255
"SIDM00212"	"ACH-000464"	910943	135423438	1.3678309645355
"SIDM00211"	"ACH-002209"	910944	135423438	-1.30969072815621
"SIDM00446"	"ACH-000113"	910947	135423438	1.10565518142262
"SIDM00332"	"ACH-001819"	910948	135423438	2.32633342531212
"SIDM00932"	"ACH-000457"	910952	135423438	1.56039319437356
"SIDM01052"	"ACH-000308"	911905	135423438	4.54269349147911
"SIDM00681"	"ACH-000252"	917486	135423438	4.43509986839065
"SIDM00499"	"ACH-000956"	924100	135423438	2.45955309984125
"SIDM00996"	"ACH-001307"	924102	135423438	4.10806650728121
"SIDM00992"	"ACH-000456"	924104	135423438	2.81450311464251
"SIDM00964"	"ACH-001453"	924105	135423438	2.08577927638309
